code,name,industry,area,Lastdate
300144,宋城演艺,旅游景点,浙江,2017-04-21
300145,南方泵业,专用机械,浙江,2017-04-21
300146,汤臣倍健,食品,广东,2017-04-21
300147,香雪制药,生物制药,广东,2017-04-21
300150,世纪瑞尔,软件服务,北京,2017-04-21
300142,沃森生物,生物制药,云南,2017-04-21
300132,青松股份,化工原料,福建,2017-04-21
300131,英唐智控,元器件,深圳,2017-04-21
300130,新国都,电脑设备,深圳,2017-04-21
300115,长盈精密,元器件,深圳,2017-04-21
300116,坚瑞消防,专用机械,陕西,2017-04-21
300117,嘉寓股份,装修装饰,北京,2017-04-21
300118,东方日升,半导体,浙江,2017-04-21
300119,瑞普生物,生物制药,天津,2017-04-21
300120,经纬电材,电气设备,天津,2017-04-21
300121,阳谷华泰,化工原料,山东,2017-04-21
300122,智飞生物,生物制药,重庆,2017-04-21
300123,太阳鸟,船舶,湖南,2017-04-21
300124,汇川技术,电器仪表,深圳,2017-04-21
300125,易世达,电气设备,辽宁,2017-04-21
300126,锐奇股份,轻工机械,上海,2017-04-21
300127,银河磁体,元器件,四川,2017-04-21
300128,锦富新材,元器件,江苏,2017-04-21
300129,泰胜风能,电气设备,上海,2017-04-21
300113,顺网科技,互联网,浙江,2017-04-21
300070,碧水源,环境保护,北京,2017-04-21
300238,冠昊生物,医疗保健,广东,2017-04-21
300240,飞力达,仓储物流,江苏,2017-04-21
300343,联创股份,化工原料,山东,2017-04-21
300344,太空板业,其他建材,北京,2017-04-21
300345,红宇新材,钢加工,湖南,2017-04-21
300346,南大光电,半导体,江苏,2017-04-21
300348,长亮科技,软件服务,深圳,2017-04-21
300349,金卡股份,电器仪表,浙江,2017-04-21
300342,天银机电,元器件,江苏,2017-04-21
300350,华鹏飞,仓储物流,深圳,2017-04-21
300352,北信源,软件服务,北京,2017-04-21
300353,东土科技,通信设备,北京,2017-04-21
300354,东华测试,电器仪表,江苏,2017-04-21
300355,蒙草抗旱,环境保护,内蒙,2017-04-21
300356,光一科技,电气设备,江苏,2017-04-21
300357,我武生物,生物制药,浙江,2017-04-21
300351,永贵电器,元器件,浙江,2017-04-21
300341,麦迪电气,电气设备,福建,2017-04-21
300340,科恒股份,元器件,广东,2017-04-21
300339,润和软件,软件服务,江苏,2017-04-21
300323,华灿光电,半导体,湖北,2017-04-21
300324,旋极信息,软件服务,北京,2017-04-21
300325,德威新材,塑料,江苏,2017-04-21
300326,凯利泰,医疗保健,上海,2017-04-21
300327,中颖电子,半导体,上海,2017-04-21
300328,宜安科技,铝,广东,2017-04-21
300329,海伦钢琴,文教休闲,浙江,2017-04-21
300330,华虹计通,软件服务,上海,2017-04-21
300331,苏大维格,元器件,江苏,2017-04-21
300332,天壕环境,环境保护,北京,2017-04-21
300333,兆日科技,元器件,深圳,2017-04-21
300335,迪森股份,供气供热,广东,2017-04-21
300336,新文化,影视音像,上海,2017-04-21
300337,银邦股份,铝,江苏,2017-04-21
300338,开元仪器,电器仪表,湖南,2017-04-21
300358,楚天科技,专用机械,湖南,2017-04-21
300321,同大股份,塑料,山东,2017-04-21
300359,全通教育,文教休闲,广东,2017-04-21
300362,天翔环境,环境保护,四川,2017-04-21
300385,雪浪环境,专用机械,江苏,2017-04-21
300386,飞天诚信,软件服务,北京,2017-04-21
300387,富邦股份,化工原料,湖北,2017-04-21
300388,国祯环保,环境保护,安徽,2017-04-21
300389,艾比森,半导体,深圳,2017-04-21
300390,天华超净,电脑设备,江苏,2017-04-21
300384,三联虹普,纺织机械,北京,2017-04-21
300391,康跃科技,机械基件,山东,2017-04-21
300393,中来股份,塑料,江苏,2017-04-21
300394,天孚通信,通信设备,江苏,2017-04-21
300395,菲利华,玻璃,湖北,2017-04-21
300396,迪瑞医疗,医疗保健,吉林,2017-04-21
300397,天和防务,通信设备,陕西,2017-04-21
300398,飞凯材料,染料涂料,上海,2017-04-21
300392,腾信股份,互联网,北京,2017-04-21
300383,光环新网,电信运营,北京,2017-04-21
300382,斯莱克,专用机械,江苏,2017-04-21
300381,溢多利,饲料,广东,2017-04-21
300363,博腾股份,化学制药,重庆,2017-04-21
300365,恒华科技,软件服务,北京,2017-04-21
300366,创意信息,软件服务,四川,2017-04-21
300368,汇金股份,专用机械,河北,2017-04-21
300369,绿盟科技,软件服务,北京,2017-04-21
300370,安控科技,电器仪表,北京,2017-04-21
300371,汇中股份,电器仪表,河北,2017-04-21
300373,扬杰科技,半导体,江苏,2017-04-21
300374,恒通科技,其他建材,北京,2017-04-21
300375,鹏翎股份,汽车配件,天津,2017-04-21
300376,易事特,电气设备,广东,2017-04-21
300377,赢时胜,软件服务,深圳,2017-04-21
300378,鼎捷软件,软件服务,上海,2017-04-21
300379,东方通,软件服务,北京,2017-04-21
300380,安硕信息,软件服务,上海,2017-04-21
300360,炬华科技,电器仪表,浙江,2017-04-21
300239,东宝生物,生物制药,内蒙,2017-04-21
300319,麦捷科技,元器件,深圳,2017-04-21
300317,珈伟股份,半导体,深圳,2017-04-21
300260,新莱应材,机械基件,江苏,2017-04-21
300261,雅本化学,农药化肥,江苏,2017-04-21
300262,巴安水务,环境保护,上海,2017-04-21
300263,隆华节能,专用机械,河南,2017-04-21
300264,佳创视讯,通信设备,深圳,2017-04-21
300267,尔康制药,化学制药,湖南,2017-04-21
300259,新天科技,电器仪表,河南,2017-04-21
300269,联建光电,半导体,深圳,2017-04-21
300271,华宇软件,软件服务,北京,2017-04-21
300272,开能环保,专用机械,上海,2017-04-21
300273,和佳股份,医疗保健,广东,2017-04-21
300274,阳光电源,电气设备,安徽,2017-04-21
300275,梅安森,软件服务,重庆,2017-04-21
300276,三丰智能,专用机械,湖北,2017-04-21
300270,中威电子,通信设备,浙江,2017-04-21
300258,精锻科技,汽车配件,江苏,2017-04-21
300257,开山股份,机械基件,浙江,2017-04-21
300256,星星科技,元器件,浙江,2017-04-21
300241,瑞丰光电,半导体,深圳,2017-04-21
300242,明家联合,元器件,广东,2017-04-21
300243,瑞丰高材,化工原料,山东,2017-04-21
300244,迪安诊断,医疗保健,浙江,2017-04-21
300245,天玑科技,软件服务,上海,2017-04-21
300246,宝莱特,医疗保健,广东,2017-04-21
300247,乐金健康,医疗保健,安徽,2017-04-21
300248,新开普,软件服务,河南,2017-04-21
300249,依米康,专用机械,四川,2017-04-21
300250,初灵信息,通信设备,浙江,2017-04-21
300251,光线传媒,影视音像,北京,2017-04-21
300252,金信诺,电气设备,深圳,2017-04-21
300253,卫宁健康,软件服务,上海,2017-04-21
300254,仟源医药,化学制药,山西,2017-04-21
300255,常山药业,生物制药,河北,2017-04-21
300277,海联讯,软件服务,深圳,2017-04-21
300318,博晖创新,医疗保健,北京,2017-04-21
300278,华昌达,专用机械,湖北,2017-04-21
300280,南通锻压,专用机械,江苏,2017-04-21
300301,长方集团,半导体,深圳,2017-04-21
300302,同有科技,软件服务,北京,2017-04-21
300303,聚飞光电,半导体,深圳,2017-04-21
300304,云意电气,汽车配件,江苏,2017-04-21
300305,裕兴股份,塑料,江苏,2017-04-21
300306,远方光电,电器仪表,浙江,2017-04-21
300300,汉鼎股份,软件服务,浙江,2017-04-21
300307,慈星股份,纺织机械,浙江,2017-04-21
300310,宜通世纪,通信设备,广东,2017-04-21
300311,任子行,软件服务,广东,2017-04-21
300312,邦讯技术,通信设备,北京,2017-04-21
300313,天山生物,农业综合,新疆,2017-04-21
300314,戴维医疗,医疗保健,浙江,2017-04-21
300316,晶盛机电,专用机械,浙江,2017-04-21
300308,中际装备,工程机械,山东,2017-04-21
300299,富春通信,通信设备,福建,2017-04-21
300298,三诺生物,医疗保健,湖南,2017-04-21
300297,蓝盾股份,软件服务,广东,2017-04-21
300281,金明精机,专用机械,广东,2017-04-21
300282,汇冠股份,电脑设备,北京,2017-04-21
300283,温州宏丰,电气设备,浙江,2017-04-21
300284,苏交科,建筑施工,江苏,2017-04-21
300285,国瓷材料,化工原料,山东,2017-04-21
300286,安科瑞,电器仪表,上海,2017-04-21
300287,飞利信,软件服务,北京,2017-04-21
300288,朗玛信息,软件服务,贵州,2017-04-21
300289,利德曼,生物制药,北京,2017-04-21
300290,荣科科技,软件服务,辽宁,2017-04-21
300292,吴通控股,通信设备,江苏,2017-04-21
300293,蓝英装备,专用机械,辽宁,2017-04-21
300294,博雅生物,生物制药,江西,2017-04-21
300295,三六五网,互联网,江苏,2017-04-21
300296,利亚德,半导体,北京,2017-04-21
300279,和晶科技,元器件,江苏,2017-04-21
300069,金利华电,电气设备,浙江,2017-04-21
300068,南都电源,电气设备,浙江,2017-04-21
300067,安诺其,染料涂料,上海,2017-04-21
2630,华西能源,专用机械,四川,2017-04-21
2631,德尔未来,家居用品,江苏,2017-04-21
2632,道明光学,化工原料,浙江,2017-04-21
2633,申科股份,机械基件,浙江,2017-04-21
2634,棒杰股份,服饰,浙江,2017-04-21
2635,安洁科技,电脑设备,江苏,2017-04-21
2629,仁智油服,石油贸易,四川,2017-04-21
2636,金安国纪,元器件,上海,2017-04-21
2639,雪人股份,专用机械,福建,2017-04-21
2641,永高股份,塑料,浙江,2017-04-21
2643,万润股份,化工原料,山东,2017-04-21
2644,佛慈制药,中成药,甘肃,2017-04-21
2645,华宏科技,专用机械,江苏,2017-04-21
2646,青青稞酒,白酒,青海,2017-04-21
2637,赞宇科技,日用化工,浙江,2017-04-21
2628,成都路桥,建筑施工,四川,2017-04-21
2627,宜昌交运,公路,湖北,2017-04-21
2626,金达威,食品,福建,2017-04-21
2609,捷顺科技,软件服务,深圳,2017-04-21
2610,爱康科技,电气设备,江苏,2017-04-21
2611,东方精工,轻工机械,广东,2017-04-21
2612,朗姿股份,服饰,北京,2017-04-21
2613,北玻股份,专用机械,河南,2017-04-21
2614,蒙发利,医疗保健,福建,2017-04-21
2615,哈尔斯,家居用品,浙江,2017-04-21
2616,长青集团,环境保护,广东,2017-04-21
2617,露笑科技,电气设备,浙江,2017-04-21
2618,丹邦科技,元器件,深圳,2017-04-21
2619,巨龙管业,水泥,浙江,2017-04-21
2620,瑞和股份,装修装饰,深圳,2017-04-21
2621,三垒股份,专用机械,辽宁,2017-04-21
2623,亚玛顿,玻璃,江苏,2017-04-21
2624,完美环球,影视音像,浙江,2017-04-21
2647,宏磊股份,电气设备,浙江,2017-04-21
2608,*ST舜船,船舶,江苏,2017-04-21
2648,卫星石化,化工原料,浙江,2017-04-21
2651,利君股份,专用机械,四川,2017-04-21
2676,顺威股份,塑料,广东,2017-04-21
2677,浙江美大,家用电器,浙江,2017-04-21
2678,珠江钢琴,文教休闲,广东,2017-04-21
2679,福建金森,林业,福建,2017-04-21
2680,长生生物,生物制药,江苏,2017-04-21
2681,奋达科技,家用电器,深圳,2017-04-21
2674,兴业科技,纺织,福建,2017-04-21
2682,龙洲股份,公路,福建,2017-04-21
2686,亿利达,专用机械,浙江,2017-04-21
2687,乔治白,服饰,浙江,2017-04-21
2688,金河生物,化学制药,内蒙,2017-04-21
2689,远大智能,运输设备,辽宁,2017-04-21
2690,美亚光电,专用机械,安徽,2017-04-21
2691,冀凯股份,专用机械,河北,2017-04-21
2683,宏大爆破,化工原料,广东,2017-04-21
2673,西部证券,证券,陕西,2017-04-21
2672,东江环保,环境保护,广东,2017-04-21
2671,龙泉股份,其他建材,山东,2017-04-21
2653,海思科,化学制药,西藏,2017-04-21
2654,万润科技,半导体,深圳,2017-04-21
2656,摩登大道,服饰,广东,2017-04-21
2657,中科金财,软件服务,北京,2017-04-21
2658,雪迪龙,电器仪表,北京,2017-04-21
2659,中泰桥梁,建筑施工,江苏,2017-04-21
2660,茂硕电源,电气设备,深圳,2017-04-21
2661,克明面业,食品,湖南,2017-04-21
2662,京威股份,汽车配件,北京,2017-04-21
2663,普邦园林,建筑施工,广东,2017-04-21
2665,首航节能,电气设备,北京,2017-04-21
2666,德联集团,化工原料,广东,2017-04-21
2667,鞍重股份,工程机械,辽宁,2017-04-21
2668,奥马电器,家用电器,广东,2017-04-21
2670,华声股份,电气设备,广东,2017-04-21
2649,博彦科技,软件服务,北京,2017-04-21
2692,远程电缆,电气设备,江苏,2017-04-21
2607,亚夏汽车,汽车服务,安徽,2017-04-21
2604,龙力生物,食品,山东,2017-04-21
2385,大北农,饲料,北京,2017-04-21
2386,天原集团,化工原料,四川,2017-04-21
2387,黑牛食品,软饮料,广东,2017-04-21
2388,新亚制程,元器件,深圳,2017-04-21
2389,南洋科技,元器件,浙江,2017-04-21
2390,信邦制药,中成药,贵州,2017-04-21
2384,东山精密,通信设备,江苏,2017-04-21
2391,长青股份,农药化肥,江苏,2017-04-21
2393,力生制药,化学制药,天津,2017-04-21
2394,联发股份,纺织,江苏,2017-04-21
2395,双象股份,塑料,江苏,2017-04-21
2396,星网锐捷,通信设备,福建,2017-04-21
2397,梦洁家纺,纺织,湖南,2017-04-21
2398,建研集团,其他建材,福建,2017-04-21
2392,北京利尔,其他建材,北京,2017-04-21
2383,合众思壮,通信设备,北京,2017-04-21
2382,蓝帆医疗,医疗保健,山东,2017-04-21
2380,科远股份,电气设备,江苏,2017-04-21
2365,永安药业,化学制药,湖北,2017-04-21
2366,台海核电,专用机械,四川,2017-04-21
2367,康力电梯,运输设备,江苏,2017-04-21
2368,太极股份,软件服务,北京,2017-04-21
2369,卓翼科技,通信设备,深圳,2017-04-21
2370,亚太药业,化学制药,浙江,2017-04-21
2371,七星电子,半导体,北京,2017-04-21
2372,伟星新材,其他建材,浙江,2017-04-21
2373,千方科技,软件服务,北京,2017-04-21
2374,丽鹏股份,广告包装,山东,2017-04-21
2375,亚厦股份,装修装饰,浙江,2017-04-21
2376,新北洋,电脑设备,山东,2017-04-21
2377,国创高新,化工原料,湖北,2017-04-21
2378,章源钨业,小金属,江西,2017-04-21
2379,鲁丰环保,铝,山东,2017-04-21
2399,海普瑞,化学制药,深圳,2017-04-21
2605,姚记扑克,文教休闲,上海,2017-04-21
2401,中海科技,软件服务,上海,2017-04-21
2403,爱仕达,家用电器,浙江,2017-04-21
2511,中顺洁柔,造纸,广东,2017-04-21
2512,达华智能,元器件,广东,2017-04-21
2514,宝馨科技,机械基件,江苏,2017-04-21
2515,金字火腿,食品,浙江,2017-04-21
2516,旷达科技,纺织,江苏,2017-04-21
2594,比亚迪,汽车整车,深圳,2017-04-21
2510,天汽模,汽车配件,天津,2017-04-21
2595,豪迈科技,专用机械,山东,2017-04-21
2597,金禾实业,化工原料,安徽,2017-04-21
2598,山东章鼓,机械基件,山东,2017-04-21
2599,盛通股份,广告包装,北京,2017-04-21
2601,佰利联,化工原料,河南,2017-04-21
2602,世纪华通,汽车配件,浙江,2017-04-21
2603,以岭药业,中成药,河北,2017-04-21
2596,海南瑞泽,其他建材,海南,2017-04-21
2509,天广消防,专用机械,福建,2017-04-21
2508,老板电器,家用电器,浙江,2017-04-21
2507,涪陵榨菜,食品,重庆,2017-04-21
2404,嘉欣丝绸,纺织,浙江,2017-04-21
2405,四维图新,软件服务,北京,2017-04-21
2406,远东传动,汽车配件,河南,2017-04-21
2407,多氟多,化工原料,河南,2017-04-21
2408,齐翔腾达,化工原料,山东,2017-04-21
2409,雅克科技,化工原料,江苏,2017-04-21
2410,广联达,软件服务,北京,2017-04-21
2411,必康股份,化学制药,江苏,2017-04-21
2412,汉森制药,中成药,湖南,2017-04-21
2413,雷科防务,通信设备,江苏,2017-04-21
2414,高德红外,电器仪表,湖北,2017-04-21
2415,海康威视,电器仪表,浙江,2017-04-21
2416,爱施德,电器连锁,深圳,2017-04-21
2419,天虹商场,百货,深圳,2017-04-21
2506,协鑫集成,半导体,上海,2017-04-21
2402,和而泰,元器件,深圳,2017-04-21
2693,双成药业,化学制药,海南,2017-04-21
2694,顾地科技,塑料,湖北,2017-04-21
2695,煌上煌,食品,江西,2017-04-21
300010,立思辰,软件服务,北京,2017-04-21
300011,鼎汉技术,运输设备,北京,2017-04-21
300012,华测检测,电器仪表,深圳,2017-04-21
300013,新宁物流,仓储物流,江苏,2017-04-21
300014,亿纬锂能,元器件,广东,2017-04-21
300015,爱尔眼科,医疗保健,湖南,2017-04-21
300009,安科生物,生物制药,安徽,2017-04-21
300016,北陆药业,中成药,北京,2017-04-21
300018,中元华电,电气设备,湖北,2017-04-21
300019,硅宝科技,化工原料,四川,2017-04-21
300020,银江股份,软件服务,浙江,2017-04-21
300021,大禹节水,农业综合,甘肃,2017-04-21
300022,吉峰农机,其他商业,四川,2017-04-21
300023,宝德股份,专用机械,陕西,2017-04-21
300017,网宿科技,电信运营,上海,2017-04-21
300008,上海佳豪,船舶,上海,2017-04-21
300007,汉威电子,电器仪表,河南,2017-04-21
300006,莱美药业,化学制药,重庆,2017-04-21
2782,可立克,电气设备,深圳,2017-04-21
2783,凯龙股份,化工原料,湖北,2017-04-21
2785,万里石,其他建材,福建,2017-04-21
2786,银宝山新,专用机械,深圳,2017-04-21
2788,鹭燕医药,医药商业,福建,2017-04-21
2789,建艺集团,装修装饰,深圳,2017-04-21
2790,瑞尔特,家居用品,福建,2017-04-21
2791,坚朗五金,其他建材,广东,2017-04-21
2792,通宇通讯,通信设备,广东,2017-04-21
2793,东音股份,专用机械,浙江,2017-04-21
300001,特锐德,电气设备,山东,2017-04-21
300002,神州泰岳,软件服务,北京,2017-04-21
300003,乐普医疗,医疗保健,北京,2017-04-21
300004,南风股份,电气设备,广东,2017-04-21
300005,探路者,服饰,北京,2017-04-21
300024,机器人,专用机械,辽宁,2017-04-21
2781,奇信股份,装修装饰,深圳,2017-04-21
300026,红日药业,中成药,天津,2017-04-21
300028,金亚科技,通信设备,四川,2017-04-21
300049,福瑞股份,中成药,内蒙,2017-04-21
300050,世纪鼎利,软件服务,广东,2017-04-21
300052,中青宝,互联网,深圳,2017-04-21
300053,欧比特,半导体,广东,2017-04-21
300054,鼎龙股份,化工原料,湖北,2017-04-21
300055,万邦达,环境保护,北京,2017-04-21
300048,合康变频,电气设备,北京,2017-04-21
300056,三维丝,专用机械,福建,2017-04-21
300059,东方财富,互联网,上海,2017-04-21
300061,康耐特,医疗保健,上海,2017-04-21
300062,中能电气,电气设备,福建,2017-04-21
300063,天龙集团,染料涂料,广东,2017-04-21
300064,豫金刚石,矿物制品,河南,2017-04-21
300066,三川智慧,电器仪表,江西,2017-04-21
300058,蓝色光标,广告包装,北京,2017-04-21
300046,台基股份,半导体,湖北,2017-04-21
300045,华力创通,电脑设备,北京,2017-04-21
300044,赛为智能,软件服务,深圳,2017-04-21
300029,天龙光电,半导体,江苏,2017-04-21
300030,阳普医疗,医疗保健,广东,2017-04-21
300031,宝通科技,橡胶,江苏,2017-04-21
300032,金龙机电,元器件,浙江,2017-04-21
300033,同花顺,软件服务,浙江,2017-04-21
300034,钢研高纳,小金属,北京,2017-04-21
300035,中科电气,工程机械,湖南,2017-04-21
300036,超图软件,软件服务,北京,2017-04-21
300037,新宙邦,化工原料,深圳,2017-04-21
300038,梅泰诺,通信设备,北京,2017-04-21
300039,上海凯宝,中成药,上海,2017-04-21
300040,九洲电气,电气设备,黑龙江,2017-04-21
300041,回天新材,化工原料,湖北,2017-04-21
300042,朗科科技,电脑设备,深圳,2017-04-21
300043,互动娱乐,文教休闲,广东,2017-04-21
300027,华谊兄弟,影视音像,浙江,2017-04-21
2780,三夫户外,其他商业,北京,2017-04-21
2779,中坚科技,农用机械,浙江,2017-04-21
2778,高科石化,石油加工,江苏,2017-04-21
2719,麦趣尔,乳制品,新疆,2017-04-21
2722,金轮股份,纺织机械,江苏,2017-04-21
2723,金莱特,家用电器,广东,2017-04-21
2724,海洋王,半导体,深圳,2017-04-21
2725,跃岭股份,汽车配件,浙江,2017-04-21
2726,龙大肉食,食品,山东,2017-04-21
2718,友邦吊顶,家居用品,浙江,2017-04-21
2727,一心堂,医药商业,云南,2017-04-21
2729,好利来,元器件,福建,2017-04-21
2730,电光科技,电气设备,浙江,2017-04-21
2731,萃华珠宝,服饰,辽宁,2017-04-21
2732,燕塘乳业,乳制品,广东,2017-04-21
2733,雄韬股份,电气设备,深圳,2017-04-21
2734,利民股份,农药化肥,江苏,2017-04-21
2728,台城制药,中成药,广东,2017-04-21
2716,金贵银业,小金属,湖南,2017-04-21
2715,登云股份,汽车配件,广东,2017-04-21
2714,牧原股份,农业综合,河南,2017-04-21
2696,百洋股份,渔业,广西,2017-04-21
2697,红旗连锁,超市连锁,四川,2017-04-21
2698,博实股份,化工机械,黑龙江,2017-04-21
2700,新疆浩源,供气供热,新疆,2017-04-21
2701,奥瑞金,广告包装,北京,2017-04-21
2702,海欣食品,食品,福建,2017-04-21
2703,浙江世宝,汽车配件,浙江,2017-04-21
2705,新宝股份,家用电器,广东,2017-04-21
2706,良信电器,电气设备,上海,2017-04-21
2707,众信旅游,旅游服务,北京,2017-04-21
2708,光洋股份,汽车配件,江苏,2017-04-21
2709,天赐材料,化工原料,广东,2017-04-21
2711,欧浦智网,仓储物流,广东,2017-04-21
2712,思美传媒,广告包装,浙江,2017-04-21
2713,东易日盛,装修装饰,北京,2017-04-21
2735,王子新材,塑料,深圳,2017-04-21
2736,国信证券,证券,深圳,2017-04-21
2737,葵花药业,中成药,黑龙江,2017-04-21
2738,中矿资源,建筑施工,北京,2017-04-21
2761,多喜爱,纺织,湖南,2017-04-21
2762,金发拉比,服饰,广东,2017-04-21
2763,汇洁股份,服饰,深圳,2017-04-21
2765,蓝黛传动,汽车配件,重庆,2017-04-21
2766,索菱股份,汽车配件,深圳,2017-04-21
2767,先锋电子,电器仪表,浙江,2017-04-21
2768,国恩股份,塑料,山东,2017-04-21
2769,普路通,仓储物流,深圳,2017-04-21
2770,科迪乳业,乳制品,河南,2017-04-21
2771,真视通,软件服务,北京,2017-04-21
2772,众兴菌业,种植业,甘肃,2017-04-21
2773,康弘药业,中成药,四川,2017-04-21
2775,文科园林,建筑施工,深圳,2017-04-21
2776,柏堡龙,服饰,广东,2017-04-21
2777,久远银海,软件服务,四川,2017-04-21
2760,凤形股份,机械基件,安徽,2017-04-21
2363,隆基机械,汽车配件,山东,2017-04-21
2759,天际股份,家用电器,广东,2017-04-21
2757,南兴装备,家居用品,广东,2017-04-21
2739,万达院线,影视音像,北京,2017-04-21
2740,爱迪尔,服饰,深圳,2017-04-21
2741,光华科技,化工原料,广东,2017-04-21
2742,三圣特材,其他建材,重庆,2017-04-21
2743,富煌钢构,钢加工,安徽,2017-04-21
2746,仙坛股份,农业综合,山东,2017-04-21
2747,埃斯顿,机械基件,江苏,2017-04-21
2748,世龙实业,化工原料,江西,2017-04-21
2749,国光股份,农药化肥,四川,2017-04-21
2750,龙津药业,中成药,云南,2017-04-21
2751,易尚展示,家居用品,深圳,2017-04-21
2752,N兴股份,广告包装,福建,2017-04-21
2753,永东股份,化工原料,山西,2017-04-21
2755,东方新星,建筑施工,北京,2017-04-21
2756,永兴特钢,特种钢,浙江,2017-04-21
2758,华通医药,医药商业,浙江,2017-04-21
300169,天晟新材,塑料,江苏,2017-04-21
